TransactionID,TransactionType,Amount,TransactionDate,CustomerID,FullName,Email,Phone,AccountID,AccountType,Balance,OpeningDate,LoanID,LoanAmount,LoanType,StartDate,EndDate,InterestRate
303,withdrawal,437.18,2021-08-05,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,95,Checking,5272.84,2022-03-23,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
304,withdrawal,388.07,2023-04-24,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,30.0,38402.89,Mortgage,2020-05-25,2048-01-31 04:59:17.906735,4.64
304,withdrawal,388.07,2023-04-24,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,71.0,20567.09,Personal,2019-11-29,2051-05-06 04:59:17.909159,4.29
304,withdrawal,388.07,2023-04-24,21,Daniel Ballard,laura73@example.com,(890)775-8199,185,Savings,6248.9,2023-04-07,119.0,32936.11,Mortgage,2020-12-25,2025-03-21 04:59:17.912443,6.22
305,withdrawal,344.37,2019-04-15,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
305,withdrawal,344.37,2019-04-15,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
306,withdrawal,316.43,2021-10-22,97,Brian Scott,marquezgeorge@example.org,001-925-602-1058x78333,197,Checking,8778.2,2019-02-25,,,,,,
307,deposit,26.02,2019-02-22,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,90,Checking,6267.88,2020-01-01,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
308,withdrawal,436.38,2023-02-05,26,Francisco Potter,joneschristine@example.org,(564)921-3755x708,98,Credit,6992.14,2022-03-08,81.0,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87
309,deposit,77.08,2019-10-21,73,Crystal George,james32@example.com,(934)652-9829,51,Checking,9829.08,2022-05-29,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
309,deposit,77.08,2019-10-21,73,Crystal George,james32@example.com,(934)652-9829,51,Checking,9829.08,2022-05-29,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
310,deposit,463.22,2021-12-30,11,Jason Martin,isabella87@example.com,+1-990-327-2307x7625,39,Savings,4200.08,2023-06-02,58.0,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
311,withdrawal,422.89,2020-07-27,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
311,withdrawal,422.89,2020-07-27,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
312,withdrawal,257.3,2019-07-21,60,Richard Pearson,anthonyholloway@example.net,458.559.1555x601,108,Credit,2920.52,2023-12-09,,,,,,
313,deposit,161.43,2023-02-21,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,3,Checking,9925.68,2020-05-04,,,,,,
314,withdrawal,275.86,2023-08-03,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
314,withdrawal,275.86,2023-08-03,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
314,withdrawal,275.86,2023-08-03,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
315,deposit,296.78,2022-05-18,44,Robert Brown,andersonmason@example.net,+1-653-515-2636x153,64,Checking,2099.71,2021-11-11,,,,,,
316,withdrawal,468.39,2019-07-01,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,109.0,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
316,withdrawal,468.39,2019-07-01,74,Jason Bennett,joseph97@example.net,(632)674-7662x30858,119,Savings,8380.64,2021-11-24,123.0,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
317,withdrawal,146.72,2021-12-27,34,Shelby Smith,carolyn11@example.com,580.272.0301x65432,123,Credit,8471.16,2021-09-05,,,,,,
318,withdrawal,93.05,2021-01-17,73,Crystal George,james32@example.com,(934)652-9829,102,Checking,4814.99,2023-11-02,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
318,withdrawal,93.05,2021-01-17,73,Crystal George,james32@example.com,(934)652-9829,102,Checking,4814.99,2023-11-02,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
319,deposit,418.26,2019-03-04,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
319,deposit,418.26,2019-03-04,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
319,deposit,418.26,2019-03-04,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
320,deposit,425.53,2022-05-07,73,Crystal George,james32@example.com,(934)652-9829,198,Savings,8865.78,2019-03-08,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
320,deposit,425.53,2022-05-07,73,Crystal George,james32@example.com,(934)652-9829,198,Savings,8865.78,2019-03-08,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
321,withdrawal,202.62,2024-01-07,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
322,deposit,239.03,2021-12-23,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,100,Credit,1591.26,2019-08-22,,,,,,
323,withdrawal,316.0,2020-06-21,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,44.0,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12
323,withdrawal,316.0,2020-06-21,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,48.0,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63
323,withdrawal,316.0,2020-06-21,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,76.0,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15
323,withdrawal,316.0,2020-06-21,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,138.0,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03
324,deposit,397.33,2020-01-15,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
324,deposit,397.33,2020-01-15,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
325,withdrawal,177.82,2020-08-17,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
326,withdrawal,288.33,2022-08-26,59,Vanessa James,colleendavis@example.org,891-740-2938,25,Savings,479.11,2020-04-26,,,,,,
327,withdrawal,474.14,2020-06-26,59,Vanessa James,colleendavis@example.org,891-740-2938,25,Savings,479.11,2020-04-26,,,,,,
328,withdrawal,123.46,2021-07-10,52,Kim Stone,garrett28@example.org,001-668-236-9938,195,Credit,6510.08,2022-03-31,,,,,,
329,deposit,321.25,2021-02-06,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
329,deposit,321.25,2021-02-06,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,135,Savings,3181.09,2022-06-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
330,deposit,111.82,2019-07-18,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
330,deposit,111.82,2019-07-18,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,176,Savings,723.3,2020-12-31,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
331,deposit,396.48,2020-01-29,11,Jason Martin,isabella87@example.com,+1-990-327-2307x7625,109,Checking,4797.54,2022-03-28,58.0,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
332,withdrawal,184.27,2020-12-07,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,2.0,48933.91,Auto,2020-08-06,2036-11-01 04:59:17.905052,4.43
332,withdrawal,184.27,2020-12-07,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,80.0,47062.38,Mortgage,2019-10-22,2047-01-26 04:59:17.909784,6.27
333,withdrawal,109.91,2020-01-14,20,Christopher Hale,watsondarren@example.org,+1-917-489-0869x753,63,Checking,5108.1,2023-06-15,144.0,28988.77,Personal,2020-03-23,2028-05-28 04:59:17.914468,3.06
334,withdrawal,356.6,2022-07-19,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,156,Credit,7880.53,2023-08-14,61.0,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36
334,withdrawal,356.6,2022-07-19,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,156,Credit,7880.53,2023-08-14,77.0,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28
335,withdrawal,325.67,2019-10-27,81,Richard Adams,wurobert@example.com,381.345.0592x7366,114,Checking,5238.53,2020-06-11,117.0,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
336,withdrawal,128.3,2020-05-31,48,Desiree Nelson,johnsonhaley@example.com,231.515.3313,124,Savings,4492.62,2020-08-31,34.0,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45
337,withdrawal,320.2,2022-10-08,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,131,Checking,408.18,2020-11-29,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
338,deposit,275.7,2023-07-16,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
338,deposit,275.7,2023-07-16,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
339,withdrawal,174.1,2023-06-26,11,Jason Martin,isabella87@example.com,+1-990-327-2307x7625,39,Savings,4200.08,2023-06-02,58.0,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
340,withdrawal,275.85,2019-09-10,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,85,Checking,2161.94,2021-11-06,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
340,withdrawal,275.85,2019-09-10,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,85,Checking,2161.94,2021-11-06,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
340,withdrawal,275.85,2019-09-10,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,85,Checking,2161.94,2021-11-06,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
341,withdrawal,118.27,2019-10-05,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
341,withdrawal,118.27,2019-10-05,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
341,withdrawal,118.27,2019-10-05,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
342,withdrawal,487.49,2023-07-15,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
343,deposit,406.15,2022-10-04,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,49.0,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2
343,deposit,406.15,2022-10-04,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,96.0,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35
344,deposit,28.0,2019-05-26,52,Kim Stone,garrett28@example.org,001-668-236-9938,195,Credit,6510.08,2022-03-31,,,,,,
345,deposit,175.63,2019-07-07,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
345,deposit,175.63,2019-07-07,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
346,deposit,461.82,2020-08-30,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,133,Savings,1388.48,2020-05-15,,,,,,
347,withdrawal,345.59,2020-07-17,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
347,withdrawal,345.59,2020-07-17,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
347,withdrawal,345.59,2020-07-17,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,97,Credit,7481.3,2021-01-06,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
348,deposit,193.47,2021-12-29,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
348,deposit,193.47,2021-12-29,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
348,deposit,193.47,2021-12-29,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
349,withdrawal,229.41,2021-02-06,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,49.0,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2
349,withdrawal,229.41,2021-02-06,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,96.0,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35
350,withdrawal,359.82,2023-02-07,78,Robert Mendez,evelynpatterson@example.org,759.294.8819,100,Credit,1591.26,2019-08-22,,,,,,
351,deposit,456.38,2021-03-29,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,29.0,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32
351,deposit,456.38,2021-03-29,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,63.0,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19
351,deposit,456.38,2021-03-29,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,93.0,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46
352,deposit,295.71,2020-05-13,59,Vanessa James,colleendavis@example.org,891-740-2938,91,Credit,933.48,2019-05-09,,,,,,
353,withdrawal,488.39,2019-10-03,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
353,withdrawal,488.39,2019-10-03,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
354,deposit,472.33,2019-10-24,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
354,deposit,472.33,2019-10-24,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
355,deposit,133.73,2020-06-17,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,188,Savings,947.43,2022-05-06,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
356,withdrawal,290.16,2019-12-14,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,93,Credit,5981.73,2020-06-08,,,,,,
357,deposit,287.06,2019-08-28,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,190,Checking,3099.96,2023-05-05,,,,,,
358,withdrawal,297.95,2019-11-08,36,Crystal Burns,jbarry@example.net,001-295-729-2302,19,Savings,6933.89,2019-06-15,,,,,,
359,deposit,375.24,2020-06-12,37,Laura Martinez,billy68@example.com,478.350.1644,111,Savings,2344.76,2021-01-17,98.0,14765.02,Personal,2022-05-22,2032-08-04 04:59:17.910888,4.49
359,deposit,375.24,2020-06-12,37,Laura Martinez,billy68@example.com,478.350.1644,111,Savings,2344.76,2021-01-17,102.0,14372.77,Auto,2021-10-18,2028-12-22 04:59:17.911129,3.14
359,deposit,375.24,2020-06-12,37,Laura Martinez,billy68@example.com,478.350.1644,111,Savings,2344.76,2021-01-17,107.0,33774.39,Auto,2020-03-28,2036-08-07 04:59:17.911474,3.97
360,deposit,35.57,2021-02-20,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,180,Credit,2355.97,2023-06-29,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
361,deposit,254.0,2021-09-29,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,49.0,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2
361,deposit,254.0,2021-09-29,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,96.0,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35
362,withdrawal,224.95,2020-02-25,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,188,Savings,947.43,2022-05-06,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
363,withdrawal,22.8,2021-06-22,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,4.0,35911.84,Mortgage,2023-02-15,2045-02-21 04:59:17.905175,4.0
363,withdrawal,22.8,2021-06-22,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,5.0,14085.72,Personal,2019-04-24,2038-11-17 04:59:17.905253,2.96
363,withdrawal,22.8,2021-06-22,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,145.0,26011.89,Personal,2020-01-11,2049-05-18 04:59:17.914544,6.82
364,withdrawal,98.53,2019-07-05,75,Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,72,Savings,2813.49,2023-10-01,,,,,,
365,deposit,406.71,2021-02-04,73,Crystal George,james32@example.com,(934)652-9829,102,Checking,4814.99,2023-11-02,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
365,deposit,406.71,2021-02-04,73,Crystal George,james32@example.com,(934)652-9829,102,Checking,4814.99,2023-11-02,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
366,withdrawal,305.31,2020-06-11,67,Carly Mitchell,zachary24@example.org,(728)923-5061,153,Checking,6878.1,2019-12-18,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
367,deposit,263.58,2022-02-02,23,Sarah Green,lnelson@example.net,(390)584-3409x128,125,Checking,5164.29,2022-09-04,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
368,deposit,23.07,2023-06-14,38,Monica Graves,xday@example.net,402.918.5084x3030,12,Credit,477.03,2020-03-23,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
368,deposit,23.07,2023-06-14,38,Monica Graves,xday@example.net,402.918.5084x3030,12,Credit,477.03,2020-03-23,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
369,deposit,271.41,2021-05-24,55,Christopher Henson,walkerjohn@example.net,435.452.9057,166,Checking,9224.91,2021-03-03,25.0,38654.49,Auto,2023-07-26,2026-04-06 04:59:17.906452,7.2
370,deposit,133.73,2019-12-28,47,Joseph Jacobs,uarmstrong@example.com,467-205-7041,52,Credit,4772.63,2022-05-25,,,,,,
371,deposit,232.37,2020-09-26,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,4.0,35911.84,Mortgage,2023-02-15,2045-02-21 04:59:17.905175,4.0
371,deposit,232.37,2020-09-26,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,5.0,14085.72,Personal,2019-04-24,2038-11-17 04:59:17.905253,2.96
371,deposit,232.37,2020-09-26,49,Norman Lee,keithgarcia@example.org,+1-225-907-5033,177,Checking,6463.29,2023-10-07,145.0,26011.89,Personal,2020-01-11,2049-05-18 04:59:17.914544,6.82
372,withdrawal,468.14,2023-08-13,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
372,withdrawal,468.14,2023-08-13,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
373,deposit,430.09,2022-07-18,28,Ryan Alexander,loganjohn@example.org,900.377.1792x148,110,Credit,3020.69,2019-08-13,19.0,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
374,withdrawal,286.06,2019-12-23,22,Jennifer Powell,steven73@example.com,236-757-3372x60869,94,Checking,3024.72,2019-07-05,115.0,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81
375,withdrawal,303.86,2021-03-07,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,14.0,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2
375,withdrawal,303.86,2021-03-07,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,67.0,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62
375,withdrawal,303.86,2021-03-07,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,150.0,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79
